X坐標,Y坐標,原地址,結果地址,說明
303359.253,2773055.404,台北市農安街72號1樓,臺北市中山區新福里19鄰農安街72號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
,,高雄市埔里區中山三段445號,,查無符合門牌地址
214164.732,2670242.654,台中市南屯區南屯路二段271號,臺中市南屯區向心里1鄰南屯路二段271號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
212190.765,2693583.599,台中市大甲區新政路2-2號,臺中市大甲區朝陽里13鄰新政路2之2號,[臺中市]	 { 模糊比對 } (大甲區)	找到符合的[鄉鎮市區]，(新政路)	找到符合的[路街名]，(2-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
216979.679,2672711.829,台中市北區健行路638號,臺中市北區健行里35鄰健行路638號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
179222.230,2548494.260,台南市新化區建國街7號,臺南市新化區護國里5鄰建國街7號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
296409.159,2781066.945,新北市淡水區竹圍里民權路141號,新北市淡水區竹圍里1鄰民權路117之1號,[新北市]	 { 模糊比對 } (淡水區)	找到符合的[鄉鎮市區]，(竹圍里)	找到符合的[村里]，(民權路)	找到符合的[路街名]，(141號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -24 號，進行[找最小門牌的號之、之號]，模糊比對找到 1 筆符合的門牌地址。
182715.981,2504983.917,高雄市三民區天民路30號,高雄市三民區本揚里24鄰天民路30號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
306413.509,2775327.997,台北市內湖路一段45號,臺北市內湖區西康里4鄰內湖路一段45號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
180795.226,2503809.899,高雄市苓雅區建國一路270號,高雄市苓雅區五福里24鄰建國一路270號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
170780.670,2543393.810,台南市東寧路318號,臺南市東區崇誨里21鄰東寧路318號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
179226.510,2503756.911,高雄市新興區六合一路30號,高雄市新興區興昌里2鄰六合一路30號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
292549.377,2768999.365,新莊區中正路783號,新北市新莊區富民里3鄰中正路783號,[新北市]	 { 完全比對 } 找到符合的門牌地址
305204.450,2765844.261,台北市興隆路二段95巷5-1號,臺北市文山區興豐里16鄰興隆路二段95巷5之1號,[臺北市]	 { 模糊比對 } (興隆路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(95巷)	找到符合的[巷]，(5-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
180341.874,2502026.853,高雄市苓雅區和平二路367號,高雄市苓雅區林華里7鄰和平二路367號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
303089.115,2778320.085,台北市中山北路六段368號,臺北市士林區天祿里15鄰中山北路六段368號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
303156.565,2778533.235,臺北市中山北路6段431之3號1樓,臺北市士林區天壽里2鄰中山北路六段431之3號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
219043.212,2673572.427,台中市北屯區北屯路281-4號,臺中市北屯區三光里8鄰北屯路281之4號,[臺中市]	 { 模糊比對 } (北屯區)	找到符合的[鄉鎮市區]，(北屯路)	找到符合的[路街名]，(281-4號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
215599.843,2671931.212,台中市西區美村路86-1號,臺中市西區忠明里18鄰美村路一段86號,[臺中市]	 { 模糊比對 } (西區)	找到符合的[鄉鎮市區]，(美村路)	找到符合的[路街名]，(86-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
178652.065,2503561.910,高雄市新興區忠孝一路245號,高雄市新興區蕉園里11鄰忠孝一路245號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
180130.508,2503956.033,高雄市苓雅區建國一路139~6號,高雄市苓雅區民主里3鄰建國一路360之1號,[高雄市]	 { 模糊比對 } (苓雅區)	找到符合的[鄉鎮市區]，(建國一路)	找到符合的[路街名]，(1396號)	進行[雙號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -1036 號，進行[找最小門牌的號之、之號]，模糊比對找到 1 筆符合的門牌地址。
216728.014,2673849.882,台中市北區中清路一段746號,臺中市北區賴明里2鄰中清路一段746號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
295936.436,2766806.337,新北市板橋區館前西路156-1號1樓,新北市板橋區留侯里7鄰館前西路156之1號,[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(館前西路)	找到符合的[路街名]，(156-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
303981.623,2763368.650,新店區中正路392號1樓,新北市新店區百和里19鄰中正路392號,[新北市]	 { 完全比對 } 找到符合的門牌地址
214596.917,2670461.216,台中市南屯區大墩二街82號,臺中市南屯區大誠里6鄰大墩二街82號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
303672.494,2779589.594,臺北市中山北路7段163號1樓及地下1樓,臺北市士林區天母里10鄰中山北路七段163號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
301423.900,2778634.169,臺北市北投區實踐街六十四號一樓,臺北市北投區吉慶里10鄰實踐街64號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306354.229,2769697.292,台北市信義區光復南路473巷13弄7號一樓,臺北市信義區中興里10鄰光復南路473巷13弄7號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
180257.623,2502525.194,高雄市苓雅區林德里和平一路60號,高雄市苓雅區林德里1鄰和平一路60號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
,,高雄市前鎮區一心路94號,,查無符合門牌地址
302030.232,2768972.537,台北重慶南路三段50號,臺北市中正區龍光里10鄰重慶南路三段50號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
272602.901,2761283.915,中壢市中美路一段13號,桃園市中壢區興南里5鄰中美路一段13號,[桃園市]	 { 模糊比對 } (中壢市)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，轉換搜尋找到符合的[鄉鎮市區]，(中美路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(13號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
298972.639,2765374.160,新北市中和區中正路639號1樓,新北市中和區仁和里6鄰中正路639號,[新北市]	 { 完全比對 } 找到符合的門牌地址
301889.163,2771996.702,臺北市重慶北路2段47號1樓,臺北市大同區星明里11鄰重慶北路二段47號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
182740.581,2504817.912,高雄市三民區澄清路529號,高雄市三民區本揚里27鄰澄清路529號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
300246.877,2768386.815,台北市東園街158號,臺北市萬華區保德里8鄰東園街158號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
308266.043,2774750.945,台北市港墘路109-2號,臺北市內湖區港富里2鄰港墘路109之2號,[臺北市]	 { 模糊比對 } (港墘路)	找到符合的[路街名]，(109-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
300669.922,2772924.064,三重區重新路一段62號,新北市三重區永興里3鄰重新路一段62號,[新北市]	 { 完全比對 } 找到符合的門牌地址
299602.691,2781197.028,台北市中央北路二段112號,臺北市北投區文化里1鄰中央北路二段112號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
,,台中市太平區新光村中山路4段31號,,查無符合門牌地址
304596.925,2768848.121,台北瑞安街135巷23號,臺北市大安區龍陣里15鄰瑞安街135巷23號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
302381.915,2777314.687,台北市文林路757號,臺北市士林區德華里17鄰文林路757號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
308216.227,2770190.170,台北市松德路57號,臺北市信義區國業里5鄰松德路57號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305561.540,2769002.594,台北市安和路二段171巷13號1樓,臺北市大安區全安里14鄰安和路二段171巷13號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
179093.779,2501792.857,高雄市前鎮區廣西路421號,高雄市前鎮區盛興里18鄰廣西路421號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
304493.510,2773017.635,台北市五常街69號,臺北市中山區行仁里1鄰五常街69號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
216631.304,2674115.644,台中市北區中清路一段693號,臺中市北區立人里10鄰中清路一段693號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
306112.693,2770102.167,台北市仁愛路四段411-1號1樓,臺北市大安區正聲里12鄰仁愛路四段411之1號,[臺北市]	 { 模糊比對 } (仁愛路)	找到符合的[路街名]，(4段)	找到符合的[路段]，(411-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
304896.242,2773165.979,臺北市中山區復興北路506號1樓,臺北市中山區下埤里13鄰復興北路506號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
293103.637,2765254.709,樹林區樹新路35號,新北市樹林區保安里4鄰樹新路35號,[新北市]	 { 完全比對 } 找到符合的門牌地址
220723.617,2682274.085,台中市豐原區圓環南路63號,臺中市豐原區西勢里15鄰圓環南路63號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
217598.417,2672921.318,台中市北區學士路254號,臺中市北區建興里14鄰學士路254號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
179738.888,2502468.515,高雄市苓雅區光華一路119號,高雄市苓雅區普天里23鄰光華一路119號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
218347.814,2672341.570,台中市北區錦華街56號,臺中市北區金華里4鄰錦華街56號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
302051.457,2765615.894,新北市永和區中正路113號,新北市永和區潭安里11鄰中正路113號,[新北市]	 { 完全比對 } 找到符合的門牌地址
178556.779,2505545.966,高雄市三民區綏遠一街133號,高雄市三民區安和里12鄰綏遠一街133號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
215565.243,2671580.572,台中市西區公正路146號,臺中市西區中興里19鄰公正路146號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
306302.959,2772386.033,台北市松山區民生東路5段63號1樓,臺北市松山區東榮里16鄰民生東路五段63號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
177748.298,2503858.207,高雄市前金區七賢二路149號,高雄市前金區草江里14鄰七賢二路149號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
180497.973,2505171.640,高雄市三民區建興路287號,高雄市三民區寶龍里23鄰建興路287號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
177328.785,2505253.968,高雄市三民區十全二路357號,高雄市三民區十全里9鄰十全二路357號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
177025.110,2509641.093,高雄市左營區左營大路209號,高雄市左營區路東里3鄰左營大路209號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
178330.958,2505099.955,高雄市三民區博愛一路115號,高雄市三民區民享里27鄰博愛一路115號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
297679.637,2769233.469,新北市板橋區文化路2段335號,新北市板橋區柏翠里2鄰文化路二段335號,[新北市]	 { 完全比對 } 找到符合的門牌地址
217186.268,2669596.928,台中市南區國光路45號,臺中市南區長榮里12鄰國光路45號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
178095.809,2502162.875,高雄市苓雅區中華四路210號,高雄市苓雅區人和里1鄰中華四路210號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
215592.103,2670204.096,台中市西區美村路一段632號,臺中市西區吉龍里14鄰美村路一段632號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
180598.431,2505570.950,高雄市三民區大順二路443號,高雄市三民區正順里2鄰大順二路443號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
218921.353,2672625.640,台中市北區進化路547號,臺中市北區錦祥里17鄰進化路547號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
178021.004,2502194.877,高雄市苓雅區中華四路163號,高雄市苓雅區田西里9鄰中華四路163號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
218895.303,2671649.322,台中市東區進化路221巷1-4號,臺中市東區東勢里17鄰進化路221巷1之4號,[臺中市]	 { 模糊比對 } (東區)	找到符合的[鄉鎮市區]，(進化路)	找到符合的[路街名]，(221巷)	找到符合的[巷]，(1-4號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
203721.650,2495364.040,屏東縣潮州鎮四維路392號,屏東縣潮州鎮三星里7鄰四維路392號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
231737.429,2716796.499,苗栗縣苗栗鎮中山路593號,苗栗縣苗栗市青苗里10鄰中山路593號,[苗栗縣]	 { 模糊比對 } (苗栗鎮)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，轉換搜尋找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(593號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
173161.540,2564834.410,台南市麻豆區興中路41號,臺南市麻豆區保安里4鄰興中路41號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
246831.200,2650955.800,南投縣埔里鎮東門里東華路91-1號,南投縣埔里鎮東門里2鄰東華路91之1號,[南投縣]	 { 模糊比對 } (埔里鎮)	找到符合的[鄉鎮市區]，(東門里)	找到符合的[村里]，(東華路)	找到符合的[路街名]，(91-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
325727.770,2738111.553,宜蘭市長春路51號,宜蘭縣宜蘭市文化里5鄰長春路51號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
206472.030,2650474.900,彰化縣員林鎮中正路451號,彰化縣員林鎮光明里5鄰中正路451號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
203094.056,2646926.597,彰化縣永靖鄉永北村水尾路226號,彰化縣永靖鄉永北村5鄰水尾路226號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
177621.580,2502728.895,高雄市前金區自強二路41號,高雄市前金區社東里9鄰自強二路41號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
206334.730,2650004.160,彰化縣員林鎮中山南路88號,彰化縣員林鎮惠來里6鄰中山南路88號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
327982.532,2729810.487,宜蘭縣羅東鎮義和里中正路21-1號,宜蘭縣羅東鎮仁和里6鄰中正路21之1號,[宜蘭縣]	 { 模糊比對 } (羅東鎮)	找到符合的[鄉鎮市區]，(義和里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(中正路)	找到符合的[路街名]，(21-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
206962.170,2650209.450,彰化縣員林鎮員水路二段511號,彰化縣員林鎮東和里11鄰員水路二段511號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
183604.360,2605620.260,嘉義縣新港鄉古民街5-2號,嘉義縣新港鄉宮前村22鄰古民街5號之2,[嘉義縣]	 { 模糊比對 } (新港鄉)	找到符合的[鄉鎮市區]，(古民街)	找到符合的[路街名]，(5-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301845.746,2773158.039,台北市重慶北路三段51號,臺北市大同區蓬萊里22鄰重慶北路三段51號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
294781.406,2769633.438,新北市新莊區中正路427-2號,新北市新莊區海山里22鄰中正路427之2號,[新北市]	 { 模糊比對 } (新莊區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(427-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
302488.672,2775123.388,台北市華齡街22巷15弄5號,臺北市士林區百齡里2鄰華齡街22巷15弄5號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
309775.470,2775203.057,台北市內湖路二段383號,臺北市內湖區內湖里10鄰內湖路二段383號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
303573.551,2778988.079,台北市天母東路1-6號,臺北市士林區天山里9鄰天母東路1之6號,[臺北市]	 { 模糊比對 } (天母東路)	找到符合的[路街名]，(1-6號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
302389.043,2766384.204,新北市永和區永貞路108號,新北市永和區福和里12鄰永貞路108號,[新北市]	 { 完全比對 } 找到符合的門牌地址
307381.155,2775009.056,台北市內湖路一段341-2號,臺北市內湖區西湖里1鄰內湖路一段341之2號,[臺北市]	 { 模糊比對 } (內湖路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(341-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
326702.930,2730472.810,羅東鎮培英路158號,宜蘭縣羅東鎮國華里21鄰培英路158號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
201036.306,2640817.368,彰化縣北斗鎮公所街124號,彰化縣北斗鎮西德里3鄰公所街124號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
302066.160,2768845.846,台北市重慶南路三段60-4號2樓,臺北市中正區螢雪里16鄰重慶南路三段60之4號,[臺北市]	 { 模糊比對 } (重慶南路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(60-4號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
304634.734,2770799.811,臺北市大安區市民大道3段238號1樓,臺北市大安區誠安里12鄰市民大道三段238號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
299969.437,2768960.403,台北市西園路二段175號1樓,臺北市萬華區忠德里1鄰西園路二段175號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
204503.934,2636966.189,彰化縣溪洲鄉成功村下田路6-16號,彰化縣溪州鄉成功村13鄰下田路6號之16,[彰化縣]	 { 模糊比對 } (溪洲鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(成功村)	找到符合的[村里]，(下田路)	找到符合的[路街名]，(6-16號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301089.912,2765116.125,中和區景平路321號,新北市中和區景福里28鄰景平路321號,[新北市]	 { 完全比對 } 找到符合的門牌地址
186523.890,2599671.710,嘉義縣太保市中山路1段586巷1-5號,嘉義縣太保市北新里17鄰中山路一段586巷1號之5,[嘉義縣]	 { 模糊比對 } (太保市)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(586巷)	找到符合的[巷]，(1-5號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301943.976,2778691.083,台北市東華街二段2號,臺北市北投區永明里2鄰東華街二段2號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
335172.680,2721280.730,宜蘭縣蘇澳鎮中山路1段377號,宜蘭縣蘇澳鎮蘇西里25鄰中山路一段377號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
326515.880,2739770.890,宜蘭市力行路136號,宜蘭縣宜蘭市孝廉里7鄰力行路136號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
325898.610,2738123.349,宜蘭市復興路一段117號2樓,宜蘭縣宜蘭市復興里12鄰復興路一段117號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
328032.630,2730778.200,宜蘭縣羅東鎮倉前9號,宜蘭縣羅東鎮信義里3鄰復興路一段9號,[宜蘭縣]	 { 模糊比對 } (羅東鎮)	找到符合的[鄉鎮市區]，(倉前)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(9號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 69 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
304624.458,2766222.322,台北市興隆路一段94號,臺北市文山區萬祥里8鄰興隆路一段94號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306830.064,2772238.589,台北市三民路101巷1號,臺北市松山區三民里4鄰三民路101巷1號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
179201.691,2502171.866,高雄市苓雅區復興二路72號,高雄市苓雅區普照里16鄰復興二路72號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
208238.700,2639239.136,田中鎮中新路231巷31號,彰化縣田中鎮中路里11鄰中新路223號,[彰化縣]	 { 模糊比對 } (田中鎮)	找到符合的[鄉鎮市區]，(中新路)	找到符合的[路街名]，(231巷)	找不到符合的[巷]，(231)	找不到符合的[門牌號碼]，進行轉換搜尋[巷視為號]，進行[單號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +2 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -8 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
218552.640,2665299.310,台中市大里區中興路一段426號,臺中市大里區仁化里27鄰中興路一段426號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
300498.261,2769195.929,台北市萬大路104號,臺北市萬華區雙園里2鄰萬大路104號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306239.529,2771277.076,台北市松山區光復北路6-2號,臺北市松山區復勢里14鄰光復北路6之2號,[臺北市]	 { 模糊比對 } (松山區)	找到符合的[鄉鎮市區]，(光復北路)	找到符合的[路街名]，(6-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
326413.100,2738273.711,宜蘭市宜興路一段65號,宜蘭縣宜蘭市神農里12鄰宜興路一段65號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
312153.685,2773769.778,臺北市東湖路113巷54號1樓,臺北市內湖區東湖里17鄰東湖路113巷54號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305919.345,2770578.444,臺北市大安區延吉街72之20號,臺北市大安區車層里5鄰延吉街72之20號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
300447.358,2781434.686,台北市中和街288號,臺北市北投區開明里8鄰中和街288號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
302640.087,2774749.113,台北市承德路四段18號,臺北市士林區明勝里6鄰承德路四段18號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306411.854,2765141.355,台北市興隆路三段298-2號,臺北市文山區興得里26鄰興隆路三段298之2號,[臺北市]	 { 模糊比對 } (興隆路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(298-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301740.172,2772829.296,台北市民權西路240號,臺北市大同區南芳里3鄰民權西路240號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
198467.820,2667263.190,彰化縣和美鎮道周路553號,彰化縣和美鎮仁愛里16鄰道周路553號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
304625.323,2773338.073,台北市龍江路443巷1-2號,臺北市中山區下埤里19鄰龍江路443巷1之2號,[臺北市]	 { 模糊比對 } (龍江路)	找到符合的[路街名]，(443巷)	找到符合的[巷]，(1-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
193356.785,2596096.116,嘉義市民生南路262號,嘉義市西區美源里16鄰民生南路262號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
305136.309,2769030.650,台北市四維路170巷45號,臺北市大安區龍雲里16鄰四維路170巷45號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306671.871,2771863.857,台北市健康路238號,臺北市松山區東光里25鄰健康路238號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
203379.780,2662900.150,彰化市中山路二段189號,彰化縣彰化市成功里6鄰中山路二段187號,[彰化縣]	 { 模糊比對 } (彰化市)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(189號)	進行[單號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +38 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -2 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
203048.560,2664913.780,彰化市彰美路一段164號,彰化縣彰化市新興里12鄰彰美路一段164號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
304797.099,2772120.113,台北市興安街89號,臺北市中山區龍洲里11鄰興安街89號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
312485.804,2774027.432,台北市內湖區康樂街164號,臺北市內湖區樂康里24鄰康樂街164號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305039.322,2768597.117,臺北市和平東路2段34、34-1號1樓,臺北市大安區臥龍里1鄰和平東路二段134之2號,[臺北市]	 { 模糊比對 } (和平東路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(3434-1號)	進行[雙號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -3300 號，進行[找大於且最接近門牌的號之、之號]，找到大於輸入的門牌的號之、之號 1 號，模糊比對找到 1 筆符合的門牌地址。
327895.240,2730799.020,宜蘭縣羅東鎮興東路211號,宜蘭縣羅東鎮信義里2鄰興東路211號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
300543.541,2781262.839,臺北市北投區雙全街7號,臺北市北投區中庸里1鄰雙全街7號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
309080.647,2770486.173,台北市中坡南路207號,臺北市信義區中行里27鄰中坡南路207號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
186033.562,2644490.533,二林鎮仁愛路362號,彰化縣二林鎮北平里21鄰仁愛路362號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
306262.032,2768185.062,台北市和平東路三段391巷8弄27號,臺北市信義區黎忠里18鄰和平東路三段391巷8弄27號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
309881.141,2775226.963,台北市成功路四段182巷8弄4號,臺北市內湖區內湖里19鄰成功路四段182巷8弄4號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
219809.872,2678015.357,台中市潭子區圓通南路268號,臺中市潭子區潭陽里21鄰圓通南路268號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
197221.360,2651070.300,彰化縣溪湖鎮大溪路二段491號,彰化縣溪湖鎮光平里5鄰大溪路二段453號,[彰化縣]	 { 模糊比對 } (溪湖鎮)	找到符合的[鄉鎮市區]，(大溪路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(491號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -38 號，模糊比對找到 1 筆符合的門牌地址。
307165.336,2771346.546,台北市八德路四段305號1樓,臺北市松山區新聚里23鄰八德路四段305號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
301442.135,2775110.760,台北市延平北路五段191號,臺北市士林區葫蘆里2鄰延平北路五段191號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
307449.248,2770460.399,台北市忠孝東路五段189號,臺北市信義區興雅里24鄰忠孝東路五段189號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305508.734,2768583.774,臺北市和平東路3段66-1號,臺北市大安區虎嘯里7鄰和平東路三段66之1號,[臺北市]	 { 模糊比對 } (和平東路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(66-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
206212.240,2651062.560,彰化縣員林鎮中山路二段131巷54弄24號,彰化縣員林鎮和平里15鄰中山路二段131巷24號,[彰化縣]	 { 模糊比對 } (員林鎮)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(131巷)	找到符合的[巷]，(54弄)	找不到符合的[弄]，(24號)	找到符合的[門牌號碼]，進行[雙號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
