X坐標,Y坐標,原地址,結果地址,說明
170601.668,2534391.003,高雄市湖內區公館里中華街229號,高雄市湖內區公?里4鄰中華街229號,[高雄市]	 { 模糊比對 } (湖內區)	找到符合的[鄉鎮市區]，(公館里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(中華街)	找到符合的[路街名]，(229號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
300269.107,2780860.778,台北市北投區中央北路一段149號,臺北市北投區大同里1鄰中央北路一段149號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
183602.730,2503093.970,高雄市鳳山區中山西路62號,高雄市鳳山區鎮西里11鄰中山西路62號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
181667.820,2499868.140,高雄市鳳山區五甲二路399號,高雄市鳳山區富榮里2鄰五甲二路399號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
184442.990,2502962.370,高雄市鳳山區光遠路262號,高雄市鳳山區三民里15鄰光遠路262號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
177943.110,2521498.380,高雄市岡山區後興北路3號,高雄市岡山區碧紅里20鄰後興北路3號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
184663.650,2504218.300,高雄市鳳山區經武路206號,高雄市鳳山區武松里17鄰經武路206號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
218074.090,2682356.346,台中市神岡區中山路509號,臺中市神岡區社南里13鄰中山路509號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
271807.949,2761197.645,桃園市中壢區中央西路2段84號,桃園市中壢區新明里7鄰中央西路二段84號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
182715.530,2503263.410,高雄市鳳山區中山西路254號,高雄市鳳山區忠義里22鄰中山西路254號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
180300.342,2527003.431,高雄市阿蓮區復安里復安60號,高雄市阿蓮區復安里14鄰復安60號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
300938.310,2765544.001,中和區南華路六十號,新北市中和區景文里25鄰南華路60號,[新北市]	 { 完全比對 } 找到符合的門牌地址
,,高雄市旗山區延平路748號,,查無符合門牌地址
215742.328,2668451.927,台中市南區南平路16號,臺中市南區平和里12鄰南平路16號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
294870.501,2785550.938,淡水區北新路31號1樓,新北市淡水區水碓里16鄰北新路31號,[新北市]	 { 完全比對 } 找到符合的門牌地址
295102.361,2784430.630,淡水區學府路4號,新北市淡水區鄧公里2鄰學府路4號,[新北市]	 { 完全比對 } 找到符合的門牌地址
167192.180,2543564.840,台南市府前路二段199號,臺南市中西區民主里7鄰府前路二段199號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
271631.340,2750960.210,桃園市龍潭區北龍路122號,桃園市龍潭區龍潭里北龍路122號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
311812.631,2773587.341,台北市內湖區東湖路7巷七號1樓,臺北市內湖區安湖里2鄰東湖路7巷7號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
304546.180,2772529.053,台北市龍江路260號,臺北市中山區江山里16鄰龍江路260號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
172454.470,2546575.730,台南市永康區忠孝路445號,臺南市永康區二王里21鄰忠孝路445號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
173901.319,2529144.380,高雄市路竹區中山路468號,高雄市路竹區竹西里16鄰中山路468號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
184376.050,2502938.700,高雄市鳳山區新興里維新路153號,高雄市鳳山區新興里5鄰維新路153號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
219280.740,2628765.900,南投縣竹山鎮集山路3段331號,南投縣竹山鎮延祥里5鄰集山路三段331號,[南投縣]	 { 完全比對 } 找到符合的門牌地址
292522.421,2769033.391,新莊區壽山路4號,新北市新莊區丹鳳里1鄰壽山路4號,[新北市]	 { 完全比對 } 找到符合的門牌地址
297924.328,2774879.324,蘆洲區中山一路一六九號,新北市蘆洲區溪墘里14鄰中山一路169號,[新北市]	 { 完全比對 } 找到符合的門牌地址
219759.531,2676664.059,台中市潭子區頭家村中山路一段172號,臺中市潭子區頭家里1鄰中山路一段171號,[臺中市]	 { 模糊比對 } (潭子區)	找到符合的[鄉鎮市區]，(頭家村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(中山路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(172號)	進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +1 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -1 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
165899.490,2549865.750,台南市安中路3段228號,臺南市安南區溪心里19鄰安中路三段228號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
295570.737,2770275.554,新莊區公園路122號1樓,新北市新莊區立德里3鄰公園路122號,[新北市]	 { 完全比對 } 找到符合的門牌地址
167395.540,2546526.290,台南市中華北路2段15號,臺南市北區文元里4鄰中華北路二段15號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170937.630,2543003.200,台南市裕農路308號,臺南市東區富強里1鄰裕農路308號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
279905.108,2764821.621,桃園市中山路632號,桃園市桃園區中正里7鄰中山路632號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
298989.055,2774402.857,三重區三和路四段266號1樓,新北市三重區永盛里19鄰三和路四段266號,[新北市]	 { 完全比對 } 找到符合的門牌地址
180010.156,2502648.873,高雄市苓雅區四維二路96-3號及地下室,高雄市苓雅區林泉里11鄰四維二路96之3號,[高雄市]	 { 模糊比對 } (苓雅區)	找到符合的[鄉鎮市區]，(四維二路)	找到符合的[路街名]，(96-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
196438.710,2508838.740,屏東市勝利路208-2號,屏東縣屏東市潭墘里37鄰勝利路208之2號,[屏東縣]	 { 模糊比對 } (屏東市)	找到符合的[鄉鎮市區]，(勝利路)	找到符合的[路街名]，(208-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
172219.250,2565012.770,台南市麻豆區新建里麻學路一段15-3號9樓,臺南市麻豆區新建里10鄰麻學路一段15號之3,[臺南市]	 { 模糊比對 } (麻豆區)	找到符合的[鄉鎮市區]，(新建里)	找到符合的[村里]，(麻學路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(15-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
274451.467,2760591.958,中壢市環中東路860號,桃園市中壢區普仁里19鄰環中東路860號,[桃園市]	 { 模糊比對 } (中壢市)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，轉換搜尋找到符合的[鄉鎮市區]，(環中東路)	找到符合的[路街名]，(860號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
215146.295,2669555.399,台中市南區忠明南路578號,臺中市南區西川里11鄰忠明南路578號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
203864.050,2493989.530,潮州鎮三星里福星路39號,屏東縣潮州鎮三星里3鄰福星路39號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
181461.860,2539876.280,台南市關廟區中山路一段211號,臺南市關廟區香洋里20鄰中山路一段211號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
198305.820,2509726.910,屏東市中正路610號,屏東縣屏東市中正里11鄰中正路610號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
180152.191,2509361.431,高雄市左營區民族一路1028-13號,高雄市左營區福山里20鄰民族一路1028之13號,[高雄市]	 { 模糊比對 } (左營區)	找到符合的[鄉鎮市區]，(民族一路)	找到符合的[路街名]，(1028-13號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
,,台中市大里區大明街312號,,查無符合門牌地址
297311.151,2775830.935,新北市蘆洲區民族路522號,新北市蘆洲區保新里6鄰民族路522號,[新北市]	 { 完全比對 } 找到符合的門牌地址
178719.164,2502944.892,高雄市新興區五福二路152號1樓,高雄市新興區永寧里13鄰五福二路152號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
192725.025,2597041.004,嘉義市中山路650號,嘉義市西區書院里18鄰中山路650號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
302121.982,2766934.806,永和區中正路603號,新北市永和區豫溪里6鄰中正路603號,[新北市]	 { 完全比對 } 找到符合的門牌地址
,,蘆竹鄉南崁中正路379號,,查無符合門牌地址
215421.013,2674537.923,臺中市西屯區河南路二段108號,臺中市西屯區大河里7鄰河南路二段108號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
218370.894,2673139.317,台中市北屯區進化北路294號,臺中市北屯區北京里10鄰進化北路80之1號,[臺中市]	 { 模糊比對 } (北屯區)	找到符合的[鄉鎮市區]，(進化北路)	找到符合的[路街名]，(294號)	進行[雙號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -214 號，進行[找最小門牌的號之、之號]，模糊比對找到 6 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
311367.950,2771953.917,台北市南港路一段289之1號1樓,臺北市南港區南港里5鄰南港路一段289之1號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
282246.381,2764777.535,桃園市萬壽路三段179號,桃園市桃園區萬壽里6鄰萬壽路三段179號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
197707.860,2509901.220,屏東市公裕街142號,屏東縣屏東市北興里22鄰公裕街142號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
194148.410,2486027.920,東港鎮中正路一段112號,屏東縣東港鎮興東里19鄰中正路一段112號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
171155.580,2545934.750,台南市永康區中華路591號,臺南市永康區六合里3鄰中華路591號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
298138.656,2775231.493,蘆洲區民族路60號,新北市蘆洲區仁德里14鄰民族路60號,[新北市]	 { 完全比對 } 找到符合的門牌地址
282567.898,2765473.823,桃園市三民路一段24號,桃園市桃園區三民里17鄰三民路一段24號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
280011.068,2759766.635,桃園市八德區介壽路2段464號,桃園市八德區瑞泰里15鄰介壽路二段464號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
169223.610,2541322.920,台南市中華南路1段122號,臺南市南區大忠里29鄰中華南路一段122號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
205140.500,2664602.890,彰化市進德路90號,彰化縣彰化市復興里11鄰進德路90號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
204397.150,2664388.320,彰化市中山路二段955號,彰化縣彰化市中正里1鄰中山路二段955號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
195654.310,2597457.350,嘉義市金龍街155號,嘉義市東區東川里10鄰金龍街155號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
182931.030,2606131.880,嘉義縣新港鄉福德路112號,嘉義縣新港鄉福德村10鄰福德路112號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
191680.680,2597422.946,嘉義市中興路489號,嘉義市西區福全里16鄰中興路489號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
180624.730,2505284.942,高雄市三民區建德路133號,高雄市三民區寶龍里21鄰建德路133號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
294323.918,2775140.433,五股區工商路40號1樓,新北市五股區五股里20鄰工商路40號,[新北市]	 { 完全比對 } 找到符合的門牌地址
187784.460,2490616.278,高雄市林園區林園里林園北路434號,高雄市林園區林園里18鄰林園北路434號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
197349.550,2620381.690,斗南鎮光和路17巷3號2樓,雲林縣斗南鎮新光里24鄰光和路17巷3號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
302634.526,2765875.176,永和區得和路261號,新北市永和區永元里16鄰得和路261號,[新北市]	 { 完全比對 } 找到符合的門牌地址
173218.090,2538864.530,台南市仁德區後壁村中正路二段215號,臺南市仁德區後壁里24鄰中正路二段215號,[臺南市]	 { 模糊比對 } (仁德區)	找到符合的[鄉鎮市區]，(後壁村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(中正路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(215號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
181840.190,2508520.460,高雄市仁武區大豐路112號,高雄市仁武區大灣里11鄰大豐街112號,[高雄市]	 { 模糊比對 } (仁武區)	找到符合的[鄉鎮市區]，(大豐路)	找不到符合的[路街名]，進行轉換搜尋[街變成路，路變成街]，轉換搜尋找到符合的[路街名]，(112號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
296233.814,2767526.700,板橋區民權路258之2號1樓,新北市板橋區民安里18鄰民權路258之2號,[新北市]	 { 完全比對 } 找到符合的門牌地址
219696.260,2666895.200,台中市大里區立新街226號,臺中市大里區立仁里20鄰立新街226號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
182958.790,2503222.570,高雄市鳳山區中山西路255號,高雄市鳳山區中和里4鄰中山西路255號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
172168.930,2544344.800,台南市永康區復興路378號,臺南市永康區復興里11鄰復興路378號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
170934.150,2544671.260,臺南市永康區勝利街1巷56號,臺南市永康區勝利里34鄰勝利街1巷56號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
303919.325,2763454.707,新店區中正路429號1樓,新北市新店區福德里4鄰中正路429號,[新北市]	 { 完全比對 } 找到符合的門牌地址
185643.060,2511747.500,高雄市仁武區仁福里仁安三巷24號,高雄市仁武區仁福里11鄰仁安三巷24號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
178531.935,2558901.907,台南市善化區大成路144號,臺南市善化區光文里12鄰大成路142之1號,[臺南市]	 { 模糊比對 } (善化區)	找到符合的[鄉鎮市區]，(大成路)	找到符合的[路街名]，(144號)	進行[雙號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +2 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -2 號，進行[找最小門牌的號之、之號]，模糊比對找到 1 筆符合的門牌地址。
246897.170,2745495.920,新竹市水田街177號,新竹市北區光田里7鄰水田街177號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
206610.830,2517517.920,屏東縣鹽埔鄉鹽北村中山路52號,屏東縣鹽埔鄉鹽北村2鄰中山路52號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
292519.359,2764457.702,樹林區中山路一段201號1樓,新北市樹林區育英里13鄰中山路一段201號,[新北市]	 { 完全比對 } 找到符合的門牌地址
198216.760,2509637.070,屏東市中正路562號,屏東縣屏東市中正里9鄰中正路562號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
293723.358,2772648.383,泰山區泰林路二段204號,新北市泰山區福泰里16鄰泰林路二段204號,[新北市]	 { 完全比對 } 找到符合的門牌地址
302361.020,2772254.781,台北市大同區民生西路105號1樓,臺北市大同區雙連里12鄰民生西路105號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
299595.240,2774707.493,三重區自強路四段107號,新北市三重區溪美里14鄰自強路四段107號,[新北市]	 { 完全比對 } 找到符合的門牌地址
195341.350,2632662.910,西螺鎮光復西路64號,雲林縣西螺鎮正興里1鄰光復西路64之2號,[雲林縣]	 { 模糊比對 } (西螺鎮)	找到符合的[鄉鎮市區]，(光復西路)	找到符合的[路街名]，(64號)	找到符合的[門牌號碼]，進行[雙號過濾]，進行[找最小門牌的號之、之號]，模糊比對找到 1 筆符合的門牌地址。
180598.610,2499100.270,高雄市鳳山區五甲三路179號,高雄市鳳山區五福里33鄰五甲三路179號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
205661.510,2501776.560,內埔鄉光明路605號,屏東縣內埔鄉內埔村10鄰光明路605號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
303231.591,2769875.907,台北市金山南路1段92號1樓,臺北市中正區文祥里15鄰金山南路一段92號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
220060.136,2678451.328,台中市潭子區中山路二段305號,臺中市潭子區潭陽里23鄰中山路二段305號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
219907.250,2671041.165,台中市東區十甲路230號,臺中市東區十甲里9鄰十甲路230號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
169137.380,2546271.810,臺南市北區北安路一段89號,臺南市北區正覺里8鄰北安路一段89號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
301844.259,2764535.072,中和區景新街473號1樓,新北市中和區景南里14鄰景新街473號,[新北市]	 { 完全比對 } 找到符合的門牌地址
325428.433,2781083.277,基隆市義一路188號,基隆市中正區港通里4鄰義一路188號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
324207.177,2780394.982,基隆市成功二路54號,基隆市中山區新建里3鄰成功二路54號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
201292.100,2481150.500,屏東縣佳冬鄉羌園村羌光路3-37號,屏東縣佳冬鄉羌園村11鄰羌光路1之58號,[屏東縣]	 { 模糊比對 } (佳冬鄉)	找到符合的[鄉鎮市區]，(羌園村)	找到符合的[村里]，(羌光路)	找到符合的[路街名]，(3-37號)	模糊比對找到 1 筆符合的門牌地址。
322074.340,2776793.720,基隆巿七堵區明德一路125號,基隆市七堵區正光里3鄰明德一路125號,[基隆市]	 { 模糊比對 } (巿七堵區)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(明德一路)	找到符合的[路街名]，(125號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
324119.918,2780553.162,基隆市安一路107號,基隆市中山區安民里3鄰安一路107號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
300247.225,2786673.327,淡水區水源里楓樹湖12-6號,新北市淡水區水源里19鄰楓樹湖12之6號,[新北市]	 { 模糊比對 } (淡水區)	找到符合的[鄉鎮市區]，(水源里)	找到符合的[村里]，(楓樹湖)	找到符合的[地區]，(12-6號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
,,基隆巿仁二路138號,,查無符合門牌地址
326093.962,2780290.402,基隆市中興路26號,基隆市信義區義幸里17鄰中興路26號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
326153.290,2780309.360,基隆市信義區信二路106號,基隆市信義區義幸里8鄰信二路106號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
196966.020,2508087.090,屏東市重慶路69號,屏東縣屏東市民權里1鄰重慶路69號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
189395.770,2581237.410,台南市東山區東正村261號,臺南市東山區東正里25鄰東勢261號,[臺南市]	 { 模糊比對 } (東山區)	找到符合的[鄉鎮市區]，(東正村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(261號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
252085.160,2741743.140,新竹市光復路一段268巷13號,新竹市東區關東里14鄰光復路一段268巷13號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
306669.982,2771913.533,台北市松山區健康路187號1樓,臺北市松山區自強里14鄰健康路187號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
104831.858,2608358.583,澎湖縣馬公市中華路293號,澎湖縣馬公市朝陽里22鄰中華路293號,[澎湖縣]	 { 完全比對 } 找到符合的門牌地址
196683.730,2619327.380,斗南鎮中天里順安街173號,雲林縣斗南鎮中天里15鄰順安街173號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
194122.500,2597578.271,嘉義市東區吳鳳北路259號,嘉義市東區中央里4鄰吳鳳北路259號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
182818.180,2501579.780,高雄市鳳山區南福街200號,高雄市鳳山區海洋里24鄰南福街200號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
105055.622,2608219.238,澎湖縣馬公市中華路308號,澎湖縣馬公市西文里20鄰中華路308號,[澎湖縣]	 { 完全比對 } 找到符合的門牌地址
217349.790,2667563.410,臺中市大里區國光路二段555-5及555-6號,臺中市大里區永隆里4鄰國光路二段555之6號,[臺中市]	 { 模糊比對 } (大里區)	找到符合的[鄉鎮市區]，(國光路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(五五五-五及)	找不到符合的[地區]，進行轉換搜尋[路或街變成地區名]，轉換搜尋找不到符合的[地區]，(555-6號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
185000.110,2502711.130,高雄市鳳山區光遠路18號,高雄市鳳山區瑞竹里18鄰光遠路18號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
187310.580,2501528.330,高雄市大寮區鳳林三路827號,高雄市大寮區山頂里6鄰鳳林三路827號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
167414.460,2600009.020,嘉義縣東石鄉溪下村74號,嘉義縣東石鄉溪下村6鄰溪子下74號,[嘉義縣]	 { 模糊比對 } (東石鄉)	找到符合的[鄉鎮市區]，(溪下村)	找到符合的[村里]，(74號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
306170.213,2771766.789,台北市松山區光復北路164號1樓,臺北市松山區東勢里13鄰光復北路164號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
198336.770,2519712.610,里港鄉里港路133號,屏東縣里港鄉春林村3鄰里港路133號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
213119.239,2666950.844,烏日區中山路一段455號,臺中市烏日區仁德里14鄰中山路一段455號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
216557.373,2673559.146,台中市漢口路三段171號,臺中市北區長青里22鄰漢口路三段171號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
,,台中市龍井區遊園路97號,,查無符合門牌地址
302497.360,2766449.395,新北市永和區永貞路82號,新北市永和區永貞里13鄰永貞路82號,[新北市]	 { 完全比對 } 找到符合的門牌地址
211768.485,2675663.033,台中市西屯區西屯路三段148之37號,臺中市西屯區永安里13鄰西屯路三段148之37號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
187699.697,2620040.950,土庫鎮石廟里復興路107號,雲林縣土庫鎮石廟里10鄰復興路107號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
246672.940,2743527.400,新竹市中華路二段613號,新竹市東區南市里1鄰中華路二段613號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
192913.203,2595746.904,嘉義市新民路580號,嘉義市西區美源里19鄰新民路580號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
192092.490,2623233.250,虎尾鎮公安路344號,雲林縣虎尾鎮公安里24鄰公安路318號,[雲林縣]	 { 模糊比對 } (虎尾鎮)	找到符合的[鄉鎮市區]，(公安路)	找到符合的[路街名]，(344號)	進行[雙號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -26 號，模糊比對找到 1 筆符合的門牌地址。
282101.976,2581011.297,花蓮縣五里鎮光復路120號,花蓮縣玉里鎮中城里30鄰光復路120號,[花蓮縣]	 { 模糊比對 } (五里鎮)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(光復路)	找到符合的[路街名]，(120號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
173659.994,2627572.817,麥寮鄉麥津村中山路412-1號,雲林縣麥寮鄉麥津村17鄰中山路412之1號,[雲林縣]	 { 模糊比對 } (麥寮鄉)	找到符合的[鄉鎮市區]，(麥津村)	找到符合的[村里]，(中山路)	找到符合的[路街名]，(412-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
196930.340,2504448.220,屏東市公館里公成路14號,屏東縣屏東市公館里1鄰公成路14號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
181927.033,2515295.212,高雄市楠梓區常德路308號,高雄市楠梓區清豐里38鄰常德路308號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
171783.340,2595820.450,嘉義縣朴子市永和里38-27號,嘉義縣朴子市永和里13鄰(應)菜埔38號之27,[嘉義縣]	 { 模糊比對 } (朴子市)	找到符合的[鄉鎮市區]，(永和里)	找到符合的[村里]，(38-27號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
196438.120,2507557.580,屏東市和平路66號,屏東縣屏東市厚生里22鄰和平路66號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
,,台南市新營區隨唐街51號,,查無符合門牌地址
197112.880,2619065.540,斗南鎮東仁里南昌路34號,雲林縣斗南鎮東仁里11鄰南昌路34號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
203453.370,2485699.870,屏東縣新埤鄉新埤村新中路89號,屏東縣新埤鄉新埤村11鄰新中路89號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
299980.153,2773577.779,新北市三重區正義北路296號1樓,新北市三重區福安里2鄰正義北路296號,[新北市]	 { 完全比對 } 找到符合的門牌地址
279716.553,2764838.681,桃園市中山路690之1號,桃園市桃園區中正里11鄰中山路690之1號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
180276.230,2498397.752,高雄市前鎮區草衙一路17號,高雄市前鎮區明道里9鄰草衙一路17號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
191470.480,2621983.550,虎尾鎮西安里林森路二段395號,雲林縣虎尾鎮西安里12鄰林森路二段395號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
,,萬巒鄉村民和路122號,,查無符合門牌地址
250071.263,2746943.254,新竹縣竹北市中華路135號,新竹縣竹北市新崙里12鄰中華路135號,[新竹縣]	 { 完全比對 } 找到符合的門牌地址
192462.135,2596168.253,嘉義市興業西路371號,嘉義市西區福民里2鄰興業西路371號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
166939.590,2565704.710,台南市佳里區禮化里318號,臺南市佳里區禮化里9鄰佳里興318號,[臺南市]	 { 模糊比對 } (佳里區)	找到符合的[鄉鎮市區]，(禮化里)	找到符合的[村里]，(318號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
271916.450,2760982.317,桃園市中山路419號,桃園市中壢區舊明里8鄰中山路419號,[桃園市]	 { 模糊比對 } (中山路)	找到符合的[路街名]，(419號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 3 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
273617.141,2759985.974,中壢市環中東路二段380號,桃園市中壢區明德里24鄰環中東路二段380號,[桃園市]	 { 模糊比對 } (中壢市)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，轉換搜尋找到符合的[鄉鎮市區]，(環中東路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(380號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
191062.840,2634754.730,雲林縣二崙鄉義庄村新庄路129號,雲林縣二崙鄉義庄村12鄰新庄路129號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
292065.124,2764658.721,樹林區文化街100號,新北市樹林區樹興里5鄰文化街100號,[新北市]	 { 完全比對 } 找到符合的門牌地址
