X坐標,Y坐標,原地址,結果地址,說明
179196.989,2502049.863,高雄市苓雅區復興二路13-3號,高雄市苓雅區普照里13鄰復興二路13之3號,[高雄市]	 { 模糊比對 } (苓雅區)	找到符合的[鄉鎮市區]，(復興二路)	找到符合的[路街名]，(13-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
311706.750,2773701.384,臺北市內湖區康寧路3段169-1號1樓,臺北市內湖區明湖里10鄰康寧路三段169之1號,[臺北市]	 { 模糊比對 } (內湖區)	找到符合的[鄉鎮市區]，(康寧路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(169-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
306889.263,2770646.982,臺北市信義區忠孝東路4段559巷30號1樓,臺北市信義區新仁里12鄰忠孝東路四段559巷30號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
269952.680,2772901.340,桃園市大園區中正東路5號,桃園市大園區大園里13鄰中正東路5號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
172655.940,2564838.480,臺南市麻豆區中山路116號,臺南市麻豆區新建里2鄰中山路116號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
218048.290,2653432.720,南投縣草屯鎮博愛路407號,南投縣草屯鎮明正里9鄰博愛路407號,[南投縣]	 { 完全比對 } 找到符合的門牌地址
195886.440,2643071.920,彰化縣埤頭鄉平原村華泰一街18號,彰化縣埤頭鄉平原村21鄰華泰一街18號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
179776.190,2574140.080,臺南市柳營區柳營路1段518號,臺南市柳營區光福里29鄰柳營路一段518號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
251639.850,2741859.030,新竹市光復路1段362-12號,新竹市東區關新里9鄰光復路一段362之12號,[新竹市]	 { 模糊比對 } (光復路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(362-12號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
296796.938,2764257.434,新北市土城區金城路二段388號,新北市土城區清溪里39鄰金城路二段388號,[新北市]	 { 完全比對 } 找到符合的門牌地址
293974.684,2771245.397,新北市泰山區新北大道5段236號,新北市泰山區義仁里30鄰新北大道五段236號,[新北市]	 { 完全比對 } 找到符合的門牌地址
303672.588,2767613.369,臺北市中正區羅斯福路3段316巷9弄1號,臺北市中正區文盛里9鄰羅斯福路三段316巷9弄1號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
217776.631,2672657.220,台中市北區健行路371號,臺中市北區邱厝里10鄰健行路371號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
198974.260,2667107.090,彰化縣和美鎮仁美路165號,彰化縣和美鎮山犁里2鄰仁美路165號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
270882.500,2759891.910,平鎮市環南路460之3號,桃園市平鎮區義民里30鄰環南路460之3號,[桃園市]	 { 模糊比對 } (平鎮市)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，轉換搜尋找到符合的[鄉鎮市區]，(環南路)	找到符合的[路街名]，(460之3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
278738.992,2765070.261,桃園市中山路956巷152弄9號,桃園市桃園區中信里12鄰中山路956巷152弄9號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
288268.885,2760287.989,新北市樹林區大雅路370號,新北市樹林區柑園里15鄰大雅路370號,[新北市]	 { 完全比對 } 找到符合的門牌地址
280700.325,2766409.455,桃園市中正路637號,桃園市桃園區長安里2鄰中正路637號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
200761.123,2640639.342,彰化縣北斗鎮中山路1段260巷36弄16號,彰化縣北斗鎮西德里8鄰中山路一段260巷36弄16號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
206829.010,2651020.050,彰化縣員林鎮靜修東路53號,彰化縣員林鎮仁美里18鄰靜修東路53號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
299838.981,2772674.329,新北市三重區重新路三段31-3號1樓,新北市三重區中山里9鄰重新路三段31之3號,[新北市]	 { 模糊比對 } (三重區)	找到符合的[鄉鎮市區]，(重新路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(31-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
304447.091,2765929.363,臺北市文山區羅斯福路6段6號,臺北市文山區萬隆里15鄰羅斯福路六段6號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
214845.841,2679580.250,台中市大雅區雅潭路4段668號,臺中市大雅區二和里19鄰雅潭路四段668號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
305438.073,2774763.675,臺北市中山區北安路554巷33號1樓,臺北市中山區永安里34鄰北安路554巷33號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
221743.920,2669570.100,台中市太平區中興東路164號,臺中市太平區成功里15鄰中興東路164號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
205522.308,2681761.277,臺中市沙鹿區台灣大道七段1000號,臺中市沙鹿區居仁里6鄰臺灣大道七段1000號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
306188.861,2763737.981,臺北市文山區木新路3段321號1樓,臺北市文山區樟新里12鄰木新路三段321號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
297554.359,2769070.759,新北市板橋區文化路二段255號,新北市板橋區江翠里1鄰文化路二段255號,[新北市]	 { 完全比對 } 找到符合的門牌地址
,,臺中市南屯區大墩17街125號,,查無符合門牌地址
171236.620,2544163.180,臺南市東區東光路2段78號,臺南市東區莊敬里10鄰東光路二段78號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
199713.070,2593165.230,嘉義縣中埔鄉金蘭村2鄰4號,嘉義縣中埔鄉金蘭村2鄰金蘭4號,[嘉義縣]	 { 模糊比對 } (中埔鄉)	找到符合的[鄉鎮市區]，(金蘭村)	找到符合的[村里]，(4號)	找到符合的[門牌號碼]，進行[雙號過濾]，(2鄰)	找到符合的[鄰]，模糊比對找到 1 筆符合的門牌地址。
300062.439,2780868.401,臺北市北投區大業路541號1樓,臺北市北投區豐年里16鄰大業路541號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
-22173.863,2705299.947,金門縣金城鎮民族路219號,金門縣金城鎮南門里13鄰民族路219號,[金門縣]	 { 完全比對 } 找到符合的門牌地址
197370.280,2508372.750,屏東市信義路141-1號,屏東縣屏東市泰安里4鄰信義路141之2號,[屏東縣]	 { 模糊比對 } (屏東市)	找到符合的[鄉鎮市區]，(信義路)	找到符合的[路街名]，(141-1號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找大於且最接近門牌的號之、之號]，找到大於輸入的門牌的號之、之號 1 號，模糊比對找到 1 筆符合的門牌地址。
218203.495,2674068.525,台中市北屯區文心路四段690號,臺中市北屯區平安里13鄰文心路四段690號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
246244.990,2745372.610,新竹市北區武陵路16號1樓,新竹市北區福林里9鄰武陵路16號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
293534.595,2772382.047,新北市泰山區明志路一段317號,新北市泰山區同興里3鄰明志路一段317號,[新北市]	 { 完全比對 } 找到符合的門牌地址
184960.030,2502621.050,高雄市鳳山區中山東路105號,高雄市鳳山區鎮東里9鄰中山東路105號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
165126.390,2544539.500,臺南市安平區民權路四段523號,臺南市安平區平安里21鄰民權路四段523號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
179469.063,2507090.002,高雄市三民區明吉路32號,高雄市三民區鼎泰里3鄰明吉路32號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
217610.350,2650720.430,南投縣草屯鎮太平路202號,南投縣草屯鎮山腳里28鄰太平路一段202號,[南投縣]	 { 模糊比對 } (草屯鎮)	找到符合的[鄉鎮市區]，(太平路)	找到符合的[路街名]，(202號)	找到符合的[門牌號碼]，進行[雙號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
217807.450,2652142.210,南投縣草屯鎮太平路2段188號,南投縣草屯鎮新厝里15鄰太平路二段188號,[南投縣]	 { 完全比對 } 找到符合的門牌地址
299610.905,2773435.618,新北市三重區自強路1段197號1樓,新北市三重區幸福里13鄰自強路一段197號,[新北市]	 { 完全比對 } 找到符合的門牌地址
300107.582,2773652.464,新北市三重區三和路三段20號,新北市三重區三安里13鄰三和路三段20號,[新北市]	 { 完全比對 } 找到符合的門牌地址
308210.107,2771254.499,臺北市信義區松隆路227號1樓及B1,臺北市信義區四育里1鄰松隆路227號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
216932.580,2667197.640,台中市大里區爽文路899號,臺中市大里區永隆里16鄰爽文路899號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
171978.422,2532942.653,高雄市湖內區中山路一段584號,高雄市湖內區田尾里10鄰中山路一段580號,[高雄市]	 { 模糊比對 } (湖內區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(584號)	進行[雙號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +2 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -4 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
177982.648,2504720.470,高雄市三民區哈爾濱街29號,高雄市三民區立誠里12鄰哈爾濱街29號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
176583.140,2521070.910,高雄市岡山區大義二路72號,高雄市岡山區後協里22鄰大義二路72號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
262705.809,2518733.309,台東市中興路2段450巷12號1樓,臺東縣臺東市光明里9鄰中興路二段450巷12號,[臺東縣]	 { 完全比對 } 找到符合的門牌地址
300368.157,2773058.438,新北市三重區信義街4號,新北市三重區錦安里1鄰信義街4號,[新北市]	 { 完全比對 } 找到符合的門牌地址
207124.803,2640255.364,彰化縣田中鎮大社路1段317號,彰化縣田中鎮龍潭里6鄰大社路一段305號,[彰化縣]	 { 模糊比對 } (田中鎮)	找到符合的[鄉鎮市區]，(大社路)	找到符合的[路街名]，(1段)	找到符合的[路段]，(317號)	進行[單號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +502 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -12 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
271869.700,2774800.610,桃園市國際路二段194號,桃園市大園區後厝里6鄰國際路二段194號,[桃園市]	 { 模糊比對 } (國際路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(194號)	找到符合的[門牌號碼]，進行[雙號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
196002.055,2597296.595,嘉義市東區大雅路二段454號1樓,嘉義市東區長竹里8鄰大雅路二段454號,[嘉義市]	 { 完全比對 } 找到符合的門牌地址
322057.896,2779564.278,基隆市安樂區樂利二街62巷74號1樓,基隆市安樂區壯觀里29鄰樂利二街62巷74號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
207583.950,2624414.290,雲林縣斗六市榴中里石榴路104之5號,雲林縣斗六市榴中里17鄰石榴路104之5號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
175128.830,2544687.920,臺南市永康區民族路145巷87號,臺南市永康區東灣里27鄰民族路145巷87號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
251761.557,2745610.270,新竹縣竹北市成功八路128號,新竹縣竹北市鹿場里24鄰成功八路128號,[新竹縣]	 { 完全比對 } 找到符合的門牌地址
185519.800,2503132.270,高雄市鳳山區博愛路107號,高雄市鳳山區瑞竹里12鄰博愛路107號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
177654.401,2513831.205,高雄市楠梓區惠民路153號,高雄市楠梓區仁昌里7鄰惠民路153號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
287247.840,2773733.091,新北市林口區忠孝路372號,新北市林口區麗林里26鄰忠孝路372號,[新北市]	 { 完全比對 } 找到符合的門牌地址
179478.631,2506891.292,高雄市三民區明哲路17號,高雄市三民區鼎泰里56鄰明哲路17號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
184693.000,2504552.110,高雄市鳳山區經武路346號,高雄市鳳山區鎮北里10鄰經武路346號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
179820.138,2502240.863,高雄市苓雅區光華一路23號,高雄市苓雅區普天里22鄰光華一路23號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
279881.086,2766938.168,桃園市桃園區大興西路二段176號,桃園市桃園區寶慶里1鄰大興西路二段176號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
207732.768,2639852.555,彰化縣田中鎮員集路2段558號,彰化縣田中鎮東路里16鄰員集路二段558號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
178954.645,2508914.057,高雄市左營區博愛三路500號1、2樓,高雄市左營區菜公里40鄰博愛三路500號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
196142.030,2506334.780,屏東市武威街30號,屏東縣屏東市大武里41鄰武威街30號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
228470.260,2709066.690,苗栗縣銅鑼鄉銅鑼村郵電街13號,苗栗縣銅鑼鄉銅鑼村9鄰郵電街13號,[苗栗縣]	 { 完全比對 } 找到符合的門牌地址
300442.026,2768420.224,臺北市萬華區萬大路365號1樓,臺北市萬華區壽德里17鄰萬大路365號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
324601.255,2780167.835,基隆市忠四路8號,基隆市仁愛區同風里9鄰忠四路8號,[基隆市]	 { 完全比對 } 找到符合的門牌地址
220354.960,2664541.890,台中市大里區美群路46號1F及2F,臺中市大里區瑞城里20鄰美群路46號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
286062.990,2599321.772,花蓮縣瑞穗鄉瑞祥村祥北路二段148號,花蓮縣瑞穗鄉瑞祥村6鄰祥北路二段148號,[花蓮縣]	 { 完全比對 } 找到符合的門牌地址
299686.044,2772722.221,新北市三重區中正北路23號1樓及2樓,新北市三重區中山里20鄰中正北路23號,[新北市]	 { 完全比對 } 找到符合的門牌地址
206325.394,2685365.883,台中市清水區中華路442巷7號,臺中市清水區西社里8鄰中華路442巷7號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
279195.793,2764538.203,桃園市國際路一段1172號,桃園市桃園區中山里19鄰國際路一段1172號,[桃園市]	 { 完全比對 } 找到符合的門牌地址
,,高雄市阿蓮區港後里港後路26-13號,,查無符合門牌地址
216185.851,2674965.976,台中市北屯區中清路99-29號,臺中市北屯區新平里2鄰中清路99之43號,[臺中市]	 { 模糊比對 } (北屯區)	找到符合的[鄉鎮市區]，(中清路)	找到符合的[路街名]，(99-29號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
294710.726,2763722.395,新北市土城區中央路2段8號1樓,新北市土城區員福里28鄰中央路二段8號,[新北市]	 { 完全比對 } 找到符合的門牌地址
300602.477,2766170.975,新北市中和區中山路2段167號,新北市中和區福和里1鄰中山路二段167號,[新北市]	 { 完全比對 } 找到符合的門牌地址
296361.558,2782468.041,新北市淡水區中正東路2段121號,新北市淡水區八勢里8鄰中正東路二段121號,[新北市]	 { 完全比對 } 找到符合的門牌地址
229114.170,2722929.320,後龍鎮大庄里光華路432號,苗栗縣後龍鎮大庄里18鄰光華路432號,[苗栗縣]	 { 完全比對 } 找到符合的門牌地址
249766.190,2743847.150,新竹市東區建美路45號,新竹市東區豐功里30鄰建美路45號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
216528.851,2670335.076,台中市西區林森路96號,臺中市西區平和里22鄰林森路96號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
264764.438,2517571.756,臺東市傳廣路107號,臺東縣臺東市自強里8鄰傳廣路107號,[臺東縣]	 { 完全比對 } 找到符合的門牌地址
217133.572,2669577.104,台中市南區國光路58號,臺中市南區長榮里14鄰國光路58號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
236838.409,2729751.290,苗栗縣竹南鎮大厝里24鄰國昌街205巷2號,苗栗縣竹南鎮大厝里24鄰國昌街205巷2號,[苗栗縣]	 { 完全比對 } 找到符合的門牌地址
291852.694,2768421.172,新北市新莊區中正路891-32號,新北市新莊區龍鳳里5鄰中正路891之32號,[新北市]	 { 模糊比對 } (新莊區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(891-32號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
295501.116,2627090.294,龜山鄉忠義路二段519號,花蓮縣鳳林鎮鳳義里5鄰忠義路8號,[新北市]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -368 號，模糊比對找到 1 筆符合的門牌地址。[臺中市]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -380 號，模糊比對找到 1 筆符合的門牌地址。[高雄市]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -254 號，模糊比對找到 1 筆符合的門牌地址。[臺南市]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -48 號，模糊比對找到 1 筆符合的門牌地址。[桃園市]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(519號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。[新竹縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -244 號，模糊比對找到 1 筆符合的門牌地址。[苗栗縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -482 號，模糊比對找到 1 筆符合的門牌地址。[彰化縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +16 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -12 號，模糊比對找到 2 筆符合的門牌地址。[嘉義縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -174 號，模糊比對找到 1 筆符合的門牌地址。[宜蘭縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -426 號，模糊比對找到 1 筆符合的門牌地址。[花蓮縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	模糊比對找到 1 筆符合的門牌地址。[屏東縣]	 { 模糊比對 } (龜山鄉)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，進行轉換搜尋[區變成市]，進行轉換搜尋[市變成鎮]，進行轉換搜尋[鎮變成鄉]，轉換搜尋找不到符合的[鄉鎮市區]，(忠義路)	找到符合的[路街名]，(2段)	找不到符合的[路段]，(519號)	進行[單號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -376 號，模糊比對找到 1 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
180027.659,2505482.973,高雄市三民區建工路611號,高雄市三民區正興里6鄰建工路611號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
274019.579,2760274.690,中壢市環中東路2段112號,桃園市中壢區普強里13鄰環中東路二段112號,[桃園市]	 { 模糊比對 } (中壢市)	找不到符合的[鄉鎮市區]，進行轉換搜尋[鄉變成鎮]，進行轉換搜尋[鎮變成市]，進行轉換搜尋[市變成區]，轉換搜尋找到符合的[鄉鎮市區]，(環中東路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(112號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
213037.471,2671246.362,臺中市南屯區黎明路二段165號1樓,臺中市南屯區三厝里13鄰黎明路二段165號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
177711.578,2501923.871,高雄市苓雅區成功一路163號,高雄市苓雅區苓雅里11鄰成功一路163號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
,,彰化縣芳苑鄉安家新村1街41號,,查無符合門牌地址
197324.789,2650465.685,彰化縣溪湖鎮員鹿路2段570號,彰化縣溪湖鎮湖東里17鄰員鹿路二段570號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
302746.189,2766745.389,新北市永和區福和路75號,新北市永和區永福里1鄰福和路75號,[新北市]	 { 完全比對 } 找到符合的門牌地址
183541.810,2503372.790,高雄市鳳山區光復路一段26號,高雄市鳳山區鎮西里19鄰光復路一段26號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
166582.850,2542627.530,台南市南區中華西路一段310號,臺南市南區文南里25鄰中華西路一段310號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
179348.912,2503073.890,高雄市苓雅區金門街84號,高雄市苓雅區林安里10鄰金門街84號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
,,屏東縣恆春鎮恆南路56-3號,,查無符合門牌地址
304489.895,2768289.859,臺北市大安區辛亥路2段143號1樓,臺北市大安區龍淵里29鄰辛亥路二段143號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
206798.100,2649865.200,彰化縣員林鎮中正路150號,彰化縣員林鎮民生里14鄰中正路150號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
191338.320,2593694.870,嘉義縣水上鄉崎子頂27-52號,嘉義縣水上鄉寬士村3鄰崎子頂138號,[嘉義縣]	 { 模糊比對 } (水上鄉)	找到符合的[鄉鎮市區]，(崎子頂)	找到符合的[地區]，(27-52號)	模糊比對找到 1 筆符合的門牌地址。
193761.140,2603008.850,嘉義縣民雄鄉福樂村埤角1之20號,嘉義縣民雄鄉福樂村36鄰埤角1之20號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
292883.547,2764085.226,新北市樹林區中華路6-3號,新北市樹林區樹東里13鄰中華路6之3號,[新北市]	 { 模糊比對 } (樹林區)	找到符合的[鄉鎮市區]，(中華路)	找到符合的[路街名]，(6-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301297.712,2775425.706,臺北市士林區中正路629號1樓,臺北市士林區葫蘆里17鄰中正路629號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
309428.268,2771051.484,臺北市南港區東新街132號1樓,臺北市南港區成福里31鄰東新街132號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
